mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__colsample_bytree,param_model__learning_rate,param_model__max_depth,param_model__min_child_weight,param_model__n_estimators,param_model__reg_lambda,param_model__subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.4737096627553304,0.12811380982466547,0.022743781407674152,0.0007837745098337769,0.8,0.07,3,5,700,5.0,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.07, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 700, 'model__reg_lambda': 5.0, 'model__subsample': 1.0}",0.46132141298189533,0.38392777422382685,0.7713582756495128,0.5388691542850783,0.16740338008267863,54,1.0,1.0,1.0,1.0,0.0
0.5880266825358073,0.12718073718158843,0.025524695714314777,0.003765258422103842,0.8,0.07,3,1,700,5.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.07, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 700, 'model__reg_lambda': 5.0, 'model__subsample': 0.8}",0.4425857099947835,0.3797709190488996,0.7939367147700936,0.5387644479379256,0.18224724746086776,55,1.0,1.0,1.0,1.0,0.0
0.5367397467295328,0.13658098339612781,0.04059028625488281,0.01137817153373069,0.8,0.07,3,1,400,5.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.07, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 400, 'model__reg_lambda': 5.0, 'model__subsample': 0.8}",0.4341201573869641,0.38169789547756244,0.792128957149882,0.5359823366714694,0.18238300683416825,56,1.0,1.0,1.0,1.0,0.0
0.3304293950398763,0.06498862880163032,0.018558263778686523,0.0007533574644015045,0.8,0.07,3,5,400,5.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.07, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 400, 'model__reg_lambda': 5.0, 'model__subsample': 0.8}",0.44450203692953427,0.37906322409798077,0.783537135505181,0.535700798844232,0.17727134922361296,57,1.0,1.0,1.0,1.0,0.0
0.6226250330607096,0.16774854887437987,0.034660657246907554,0.007647863460718515,0.8,0.07,3,1,700,1.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.07, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 700, 'model__reg_lambda': 1.0, 'model__subsample': 0.8}",0.4146628439561507,0.39233758219186093,0.7945336940950978,0.5338447067477031,0.18456013549584785,58,1.0,1.0,0.9999999999999999,1.0,6.409875621278546e-17
0.7505540053049723,0.29852763557084155,0.062289158503214516,0.029929106476922734,0.8,0.03,3,5,700,5.0,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 700, 'model__reg_lambda': 5.0, 'model__subsample': 1.0}",0.454139052681593,0.3800674102185353,0.7662454749148299,0.5334839792716527,0.16734213943262138,59,1.0,1.0,0.9999999999999999,1.0,6.409875621278546e-17
0.4783746401468913,0.14308644263918466,0.10006173451741536,0.06992801347926471,0.8,0.07,5,5,400,1.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.07, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 400, 'model__reg_lambda': 1.0, 'model__subsample': 0.8}",0.4516242848826205,0.4007059432404392,0.7449576698480207,0.5324292993236934,0.15171113030403485,60,1.0,1.0,0.9999999999999999,1.0,6.409875621278546e-17
0.3048618634541829,0.07189817746112964,0.0379486878712972,0.02192812027895126,0.8,0.07,5,5,200,5.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.07, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 200, 'model__reg_lambda': 5.0, 'model__subsample': 0.8}",0.3899172156375037,0.4017277135009693,0.8029321345142602,0.5315256878842444,0.19197389825910263,61,1.0,1.0,0.9999999999999999,1.0,6.409875621278546e-17
0.49326062202453613,0.14587483978244653,0.04789439837137858,0.013854110939471498,0.8,0.07,3,5,700,5.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.07, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 700, 'model__reg_lambda': 5.0, 'model__subsample': 0.8}",0.45336460263923006,0.38091018401213644,0.7602440059598915,0.5315062642037526,0.16442450460605737,62,1.0,1.0,1.0,1.0,0.0
0.7572441895802816,0.23336440869587344,0.0494078000386556,0.017234419785675636,0.8,0.07,5,1,700,5.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.07, 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__n_estimators': 700, 'model__reg_lambda': 5.0, 'model__subsample': 0.8}",0.41001232991436665,0.3910113280874548,0.793009719325509,0.5313444591091102,0.18518781605115273,63,1.0,1.0,1.0,1.0,0.0
0.33223605155944824,0.09347128066851106,0.022667725880940754,0.0026665782158421364,0.8,0.07,5,1,200,1.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.07, 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__n_estimators': 200, 'model__reg_lambda': 1.0, 'model__subsample': 0.8}",0.4333777920008992,0.3949151031226234,0.7648000412677797,0.5310309787971007,0.16604382059213946,64,1.0,1.0,0.9999999999999999,1.0,6.409875621278546e-17
0.32251572608947754,0.08712836142043205,0.02006697654724121,0.001066390007338823,0.8,0.03,5,5,200,1.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.03, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 200, 'model__reg_lambda': 1.0, 'model__subsample': 0.8}",0.3815302928285363,0.4381764710077963,0.7725261479270362,0.5307443039211229,0.17252254431185501,65,1.0,1.0,0.9979087538019884,0.9993029179339962,0.0009858229118297243
0.428343931833903,0.1337224631079799,0.027579704920450848,0.0036459140842735236,0.8,0.07,5,1,400,1.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.07, 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__n_estimators': 400, 'model__reg_lambda': 1.0, 'model__subsample': 0.8}",0.43302643550791564,0.37973750333562295,0.7750426912707615,0.5292688767047667,0.1751447087748791,66,1.0,1.0,1.0,1.0,0.0
0.5054770310719808,0.09653372329793414,0.02786103884379069,0.00653460145227683,0.8,0.07,3,1,400,1.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.07, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 400, 'model__reg_lambda': 1.0, 'model__subsample': 0.8}",0.42135979718898675,0.39256494092084687,0.7693049196416322,0.5277432192504886,0.17121395437438536,67,1.0,1.0,0.9999999999999999,1.0,6.409875621278546e-17
0.4257057507832845,0.14068053415916512,0.023868242899576824,0.005230540045649615,0.8,0.07,3,5,700,1.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.07, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 700, 'model__reg_lambda': 1.0, 'model__subsample': 0.8}",0.46137420570953336,0.3895219580224165,0.7296592600022639,0.5268518079114046,0.14637584805814638,68,1.0,1.0,0.9999999999999999,1.0,6.409875621278546e-17
0.6841134230295817,0.1962603042742275,0.06922531127929688,0.029191098618300493,0.8,0.07,5,5,700,1.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.07, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 700, 'model__reg_lambda': 1.0, 'model__subsample': 0.8}",0.4439286897310234,0.40192461623340175,0.7343936703252113,0.5267489920965455,0.14782494116378112,69,1.0,1.0,1.0,1.0,0.0
0.6841092109680176,0.2064866861056844,0.044801950454711914,0.011410878637966037,0.8,0.07,5,1,700,1.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.07, 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__n_estimators': 700, 'model__reg_lambda': 1.0, 'model__subsample': 0.8}",0.4176926034911873,0.3976368233891492,0.7634951075978436,0.52627484482606,0.1679397677363541,70,1.0,1.0,1.0,1.0,0.0
0.19405404726664224,0.04148201965349723,0.02070458730061849,0.002983884571875923,0.8,0.07,3,5,200,1.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.07, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 200, 'model__reg_lambda': 1.0, 'model__subsample': 0.8}",0.4107415560588935,0.3922140267421915,0.775237157980223,0.5260642469271026,0.17635413621018356,71,1.0,1.0,1.0,1.0,0.0
0.6439539591471354,0.14220253157904342,0.023507436116536457,0.0023775076666366418,0.8,0.03,3,1,700,5.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 700, 'model__reg_lambda': 5.0, 'model__subsample': 0.8}",0.40446940521652447,0.3697154339379501,0.8025428184741912,0.525575885876222,0.19635846632193552,72,1.0,1.0,0.9999999999999999,1.0,6.409875621278546e-17
0.3462040424346924,0.08420072395545788,0.017483313878377277,0.0007406492847833493,0.8,0.07,5,1,200,5.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.07, 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__n_estimators': 200, 'model__reg_lambda': 5.0, 'model__subsample': 0.8}",0.384171585300787,0.41987697487697484,0.7712697739913784,0.5251061113897134,0.17467327652944245,73,1.0,1.0,0.9999999999999999,1.0,6.409875621278546e-17
0.38770333925882977,0.12116170670654614,0.026713053385416668,0.0064924844525271605,0.8,0.07,3,1,200,5.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.07, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 200, 'model__reg_lambda': 5.0, 'model__subsample': 0.8}",0.41896676717292125,0.39334324946121985,0.7627543423312819,0.5250214529884744,0.16842770194050655,74,1.0,1.0,1.0,1.0,0.0
0.9149315357208252,0.2318603331970018,0.03354668617248535,0.007905912032458773,0.8,0.03,5,1,700,1.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.03, 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__n_estimators': 700, 'model__reg_lambda': 1.0, 'model__subsample': 0.8}",0.4243208032810678,0.38612965931093024,0.7612867404426376,0.5239124010115451,0.1685715943542437,75,1.0,1.0,0.9999999999999999,1.0,6.409875621278546e-17
0.3336027463277181,0.0820024556239633,0.024168888727823894,0.0055440333013921685,0.8,0.07,3,5,400,1.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.07, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 400, 'model__reg_lambda': 1.0, 'model__subsample': 0.8}",0.4343462177808682,0.37345909657709503,0.7634578671367844,0.5237543938315826,0.1713089348089273,76,1.0,1.0,1.0,1.0,0.0
0.4821816285451253,0.13163925185387618,0.0365594228108724,0.012707896416628527,0.8,0.07,5,5,400,5.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.07, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 400, 'model__reg_lambda': 5.0, 'model__subsample': 0.8}",0.40503533922255186,0.37220175905878555,0.7909835709111073,0.5227402230641482,0.19014973265771568,77,1.0,1.0,1.0,1.0,0.0
0.3602309226989746,0.09614078174566823,0.05084538459777832,0.011712468798198154,0.8,0.03,5,5,200,5.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.03, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 200, 'model__reg_lambda': 5.0, 'model__subsample': 0.8}",0.33476777458392026,0.46431460208806435,0.7681567015169235,0.5224130260629694,0.18163711193532903,78,1.0,1.0,0.9901524018644485,0.9967174672881495,0.004642202280032299
0.7341924508412679,0.1915990872197232,0.02911965052286784,0.005894510186997044,0.8,0.03,5,1,400,1.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.03, 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__n_estimators': 400, 'model__reg_lambda': 1.0, 'model__subsample': 0.8}",0.4205511338964987,0.38388668260350883,0.7597824471688308,0.5214067545562794,0.1692203664230741,79,1.0,1.0,1.0,1.0,0.0
0.6898254553476969,0.15674250149791194,0.04112545649210612,0.015651979552063492,0.8,0.07,5,5,700,5.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.07, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 700, 'model__reg_lambda': 5.0, 'model__subsample': 0.8}",0.4021462703494591,0.39205520752004286,0.7633825520963203,0.5191946766552741,0.1727160410839436,80,1.0,1.0,1.0,1.0,0.0
0.6322580178578695,0.15157519225952187,0.06758968035380046,0.017806277622120864,0.8,0.03,3,5,700,1.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 700, 'model__reg_lambda': 1.0, 'model__subsample': 0.8}",0.4048055138261177,0.3710416311088354,0.7804140574591261,0.5187537341313597,0.18553453146163026,81,1.0,1.0,1.0,1.0,0.0
0.3772287368774414,0.1366926189025813,0.04014142354329427,0.020130719699385798,0.8,0.07,3,1,200,1.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.07, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 200, 'model__reg_lambda': 1.0, 'model__subsample': 0.8}",0.40561548228902095,0.39181433395655746,0.74546969919805,0.5142998384812095,0.16355885037035087,82,1.0,1.0,1.0,1.0,0.0
0.6258209546407064,0.17887610067523743,0.02488096555074056,0.0035306365444121796,0.8,0.03,3,5,700,5.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 700, 'model__reg_lambda': 5.0, 'model__subsample': 0.8}",0.40174546363886704,0.37728877928663984,0.7571883192047233,0.5120741873767434,0.17360920783705444,83,1.0,1.0,1.0,1.0,0.0
0.9697645505269369,0.26898555728935947,0.06177059809366862,0.02919794592453373,0.8,0.03,5,1,700,5.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.03, 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__n_estimators': 700, 'model__reg_lambda': 5.0, 'model__subsample': 0.8}",0.3888212645167058,0.38186135789165554,0.7640730211099149,0.5115852145060921,0.17855844876447682,84,1.0,1.0,1.0,1.0,0.0
0.9280494848887125,0.2675846894373085,0.08648498853047688,0.04064586812895825,0.8,0.03,3,5,400,1.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 400, 'model__reg_lambda': 1.0, 'model__subsample': 0.8}",0.38137977106538445,0.36347973811802087,0.764725936611923,0.5031951485984428,0.18507452121437123,85,1.0,1.0,1.0,1.0,0.0
0.47631533940633136,0.0738464811000717,0.026452064514160156,0.004513326814233397,0.8,0.03,3,1,400,5.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 400, 'model__reg_lambda': 5.0, 'model__subsample': 0.8}",0.3640388326257441,0.37410223826960864,0.7609182718211815,0.49968644757217806,0.18476447626394513,86,1.0,1.0,1.0,1.0,0.0
0.7249984741210938,0.19741377758152262,0.03247793515523275,0.013640312078606463,0.8,0.03,5,1,400,5.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.03, 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__n_estimators': 400, 'model__reg_lambda': 5.0, 'model__subsample': 0.8}",0.362990588617909,0.3884476007124522,0.7474277439994161,0.49962197777659245,0.17553307038116014,87,1.0,1.0,1.0,1.0,0.0
0.21396827697753906,0.05513455654838986,0.016123374303181965,0.0018969710715599618,0.8,0.03,3,5,200,1.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 200, 'model__reg_lambda': 1.0, 'model__subsample': 0.8}",0.3443201581438803,0.4098265092390602,0.7326922935887814,0.49561298699057393,0.16976006346461736,88,1.0,0.9981617647058824,0.9872544805848558,0.995138748430246,0.005625302175144385
0.7438437143961588,0.026487210223065882,0.07218766212463379,0.013624598915829868,0.8,0.03,3,5,400,5.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 400, 'model__reg_lambda': 5.0, 'model__subsample': 0.8}",0.376342907350224,0.36547962744343127,0.738155376854493,0.4933259705493828,0.17317732984115422,89,1.0,1.0,0.9937104971566842,0.9979034990522281,0.0029649000738670938
0.6437657674153646,0.15126489689073422,0.027573903401692707,0.0034560984932598903,0.8,0.03,3,1,700,1.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 700, 'model__reg_lambda': 1.0, 'model__subsample': 0.8}",0.3788781725545576,0.3407141886678261,0.7469062482542876,0.4888328698255571,0.1831493450834423,90,1.0,1.0,1.0,1.0,0.0
0.4699331919352214,0.2237275827726829,0.044304847717285156,0.020319647961742248,0.8,0.03,3,5,200,5.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 200, 'model__reg_lambda': 5.0, 'model__subsample': 0.8}",0.3398237671011245,0.3819996978419904,0.7379775091729552,0.4866003247053567,0.1785825092902575,91,1.0,0.9952597607958139,0.9706950744459825,0.9886516117472653,0.012843815394123907
0.5557958285013834,0.029621839228327108,0.07152668635050456,0.05898050871418299,0.8,0.03,3,1,200,5.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 200, 'model__reg_lambda': 5.0, 'model__subsample': 0.8}",0.3079241062893277,0.3916544999715731,0.7302785546001883,0.476619053620363,0.1825925364202061,92,1.0,0.9981617647058824,0.9758907791610034,0.9913508479556286,0.010957647941051408
0.5589608351389567,0.10656626808792818,0.055532614390055336,0.042571908900493706,0.8,0.03,5,1,200,1.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.03, 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__n_estimators': 200, 'model__reg_lambda': 1.0, 'model__subsample': 0.8}",0.2861173327334665,0.415791726826586,0.7076707649509554,0.4698599415036693,0.1762939835092917,93,1.0,1.0,1.0,1.0,0.0
0.5720696449279785,0.07647294330227894,0.022333939870198567,0.0028085258583186554,0.8,0.03,3,1,400,1.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 400, 'model__reg_lambda': 1.0, 'model__subsample': 0.8}",0.3474988402251,0.33842089164197553,0.7129130546769745,0.46627759551468334,0.1744369792117201,94,1.0,1.0,1.0,1.0,0.0
0.5500466823577881,0.07693702468443153,0.0291292667388916,0.008478613220020189,0.8,0.03,5,1,200,5.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.03, 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__n_estimators': 200, 'model__reg_lambda': 5.0, 'model__subsample': 0.8}",0.26081574228355764,0.3820548657700622,0.6777819995295392,0.440217535861053,0.17512355079488992,95,1.0,1.0,0.9967862482587511,0.9989287494195837,0.0015149770995247992
0.6889684200286865,0.12143708187837456,0.06402770678202312,0.027359696948896176,0.8,0.03,3,1,200,1.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 200, 'model__reg_lambda': 1.0, 'model__subsample': 0.8}",0.2820290672046374,0.3546214209130535,0.6529709577465266,0.4298738152880725,0.16051306007939617,96,1.0,0.9990530303030303,0.9858039526607916,0.9949523276546074,0.006480419825512809
